name
Mayflower Cold Appetizer Plate
Spicy Fried Chicken Wings
Chinese Special Smoked Pork
Jelly Fish with Sour Radish
Stewed Beef
Honey Glazed BBQ Pork
6 Fried Shrimp
6 Pot Stickers
6 Crab Rangoon
6 Crispy Rangoon
6 Crispy Shrimp Rolls
Deep Fried Crab Claw
Deep Fried Taro with Scallop
2 Egg Rolls
2 Vegetable Roll
2 Shrimp Rolls
Fish Maw with Crab Meat Soup
Fish Maw with Seafood Soup
Fish Maw with Bamboo Soup
Fish Maw with Corn Soup
Seafood Tofu Soup
Chicken Corn Soup
Minced Beef with Egg White Soup
Seaweed Soup
Hot and Sour Soup
Egg Drop Soup
Vegetable Soup
Wonton Soup
Flounder Kow
Salt and Pepper Soft Shell Crab
4 Steamed Oysters with Black Bean Sauce
Striped Maws with XO Sauce
Seafood in Bird Nest
Baby Clam with Sauce
Conch and Scallop with Vegetables
Triple Seafood with Vegetable
Salt and Pepper Triple Seafood
Salt and Pepper Shrimp with Shell
Salt and Pepper Squid
Salt and Pepper Baby Codfish
Triple Seafood with Yellow Chives
Fish Filet with Yellow Chives
Kung Pao Shrimp
Cashew Shrimp
Shrimp Almond
Shrimp Broccoli
Shrimp with Green Pepper and Garlic Sauce
Shrimp Chop Suey
Sweet and Sour Shrimp
Shrimp with Lobster Sauce
Tenderloin Beef in Chinese Style
Tenderloin Beef in Black Pepper
Mongolian Beef
Beef with 2 Kinds of Bamboo
Beef with Bitter Melon
Honey Glazed and Marinated Short Ribs
Beef Broccoli
Beef with Chinese Vegetables
Walnut Beef
Beef with 2 Kinds of Mushrooms
Kung Pao Beef
Cashew Beef
Beef with Straw Mushrooms
Beef with Mixed Vegetables
Curry Beef
Beef Chop Suey
Beef with Lobster Sauce
Mandarin Pork Chop
Salt and Pepper Pork Chop
Fresh Garlic Pork Chop
Sweet and Sour Pork
Steamed Salted Fish with Ground Pork
Shredded Pork with Szechuan Sauce
Spare Rib with Bitter Melon
Sweet and Sour Spare Rib
Pork Chop Suey
Pork with Fresh Seasonal Vegetables
Poached Sliced Chicken
Steamed Chicken with Ginger Onion Sauce
Fried Squab
Mongolian Chicken
Chicken with Chinese Broccoli
4 Fried Quail
General Tao's Chicken
Sesame Chicken
Orange Chicken
Kung Pao Chicken
Chicken Cashew
Chicken Almond
Curry Chicken
Chicken with Fresh Seasonal Vegetables
Sweet and Sour Chciken
Chicken Chop Suey
Roast Duck
Peking Duck
Shrimp Egg Foo Young
Mayflower Egg Foo Young
Beef Egg Foo Young
BBQ Pork Egg Foo Young
Chicken Egg Foo Young
Vegetables Egg Foo Young
Peapod Leaves
Hollow Vegetable with Bean Paste
Hong Sue Tofu
Braised Vegetables
String Bean Western Style
Water Glass with Preserved Egg
Chinese Broccoli with Oyster Sauce
Stir Fried Spinach with French Garlic
Spinach with Preserved Egg
Chop Sum with Fresh Garlic
Broccoli with Fresh Garlic
Green Chives with Salted Fish
Vegetables with 2 Kinds of Mushrooms
Mayflower Fried Rice
Rich Fried Rice
Seafood Fried Rice with Fresh Garlic
Fujian Fried Rice
Seafood Pineapple Fried Rice
Yang Chow Fried Rice
Ginger Beef Fried Rice
Shrimp Fried Rice
Beef Fried Rice
Chicken Fried Rice
Vegetable Fried Rice
BBQ Pork Fried Rice
Fish Filet with Chinese Broccoli
Beef with Chinese Broccoli
Singapore Thin Rice Noodle
Beef Chow Fun with XO Sauce
Ham and Bean Sprouts in XO Sauce
Amoy Rice Noodles
Lamb Stew Casserole with Bean Curd
Ox Tail with Bean Curd
Beef Stew Casserole
Tofu Casserole with Chicken and Salted Fish
Eggplant Casserole with Chicken and Salted Fish
Seafood Tofu Casserole
Kung Pao Family Dinner
Mongolian Family Dinner
Chicken Family Dinner
Cashew Family Dinner
Broccoli Family Dinner
Egg Foo Young Family Dinner
Curry Family Dinner
Vegetable Delight Family Dinner
Vegetable Delight with Tofu Family Dinner
Sweet and Sour Family Dinner
Shrimp with Lobster Sauce Family Dinner
Chop Suey Family Dinner
Chow Mein Family Dinner
Mixed Vegetables
