name
Two Kaathi Rolls
1 Beef Roll
1 Chicken Tikka Roll
1 Chilli Chicken Roll
1 Paneer Makhani Roll
1 Chatpat Gobi Roll (Cauliflower)
Kolkata Pulao
Mango Shake
Canned Soda
Bottle of Water
