name
Soda
Vita Lemon Tea
Coconut Milk
Wangs Herbal Tea
Duck Neck
Chicken Gizzards
Duck Feet
Chicken Feet
Pork Feet
Pork Ear
Duck Wings
Pork Ribs
Duck Tongue
Chicken Leg
Duck Head
House Special Spareribs
Pork Feet with Peanuts
Hand Pulled Rabbit
Handmade Sweet and Spicy Noodles
Spicy Soft Bean Curd
Potato Strips
Handmade Bell Dumplings
Vermicelli and Pork Intestine with Soup
Wonton in Hot Soup
Mixed Vegetables in Hot Pot
Mixed Vegetables and Proteins in Hot Pot
Handmade Chinese Sausages
Rice
Iced Water Cake with Brown Sugar and Dried Fruits
Iced Water Cake with Sweet Fermented Rice
