"name"
"Polish Sausage"
"Beef Polish Sausage"
"Pork Chop with Bone"
"Italian Beef"
"Italian Sausage"
"Italian Combo"
"Hot Dog"
"Double Dog"
"Cheese Burger"
"Double Cheese Burger"
"Hamburger"
"Double Hamburger"
"Grilled Chicken Breast"
"Fish"
"Chicken Nuggets"
"Chicken Tenders"
"Crispy Chicken Sandwich"
"Pizza Puff"
"Veggie Burger"
"Veggie Cheese Burger"
"Order of Fries"
"Cheese Fries"
"Cup of Cheese"
"American Cheese"
"Mozzarella Cheese"
"Cup of Sauce"
"Pickel Spears"
