name
Hummus
Falafel Wrap
Grilled Chicken Shawarma Wrap
Grilled Chicken Shawarma Platter
Herb Fries with Kalamata Sauce
Izze Sparkling
Goose Island Root Beer
Goose Island Spicy Ginger
San Pellegrino
Perrier
Bottled Water
Tabouli Salad
Fet-Toush Salad
Lentil Soup
Hummus
Roasted Red Pepper Hummus
Baba Gannoush
Falafel Wrap
Grilled Vegetable Skewer Wrap
Grilled Chicken Breast Wrap
Grilled Shrimp Skewer Wrap
Grilled Kafta Kabob Wrap
Grilled Chicken Shawarma Wrap
Grilled Steak Shawarma Wrap
Falafel Salad Bowl
Grilled Vegetable Skewer Salad Bowl
Grilled Chicken Breast Salad Bowl
Grilled Shrimp Skewer Salad Bowl
Grilled Kafta Kabob Salad Bowl
Grilled Chicken Shawarma Salad Bowl
Braised Lamb Salad Bowl
Grilled Steak Shawarma Salad Bowl
Falafel Platter
Grilled Vegetable Skewer Platter
Grilled Chicken Breast Platter
Grilled Shrimp Skewer Platter
Grilled Kafta Kabob Platter
Grilled Chicken Shawarma Platter
Braised Lamb Platter
Grilled Steak Shawarma Platter
Container of Sauce
6 Piece Falafel
Homemade Grilled Flat Bread
Herb Fries with Kalamata Sauce
Feta
Pickled Vegetables
Walnut Baklava
Pistachio Kinafa
Rissa
Dessert Mix
