"name"
"Tiramisu Tray"
"Medium Sarpino's Specialty Sampler"
"Medium Sarpino's Gourmet Sampler"
"Large Sarpino's Specialty Sampler"
"Large Sarpino's Gourmet Sampler"
"Large 2-Topping Pizza, 1 lb. Wings and a Drink"
"Garlic Breadsticks"
"Cheesy Breadsticks"
"Double Cheese Breadsticks"
"Canadian Classic Pizza"
"Classic Italiano Pizza"
"Greek Pizza"
"Grecian Gyros Pizza"
"Buffalo Ranch Pizza"
"New York Deli Pizza"
"Pesto Veggie Pizza"
"Super Taco Pizza"
"Tropical Hawaiian Pizza"
"Vegetarian Pizza"
"Chicken Supreme Pizza"
"Sarpino's Steak"
"BBQ Chicken Bonanza Pizza"
"Alfredo Picante"
"Midnight Express Pizza"
"Pizza Margarita"
"Primo Capicollo Pizza"
"Ranch Style Chicken Pizza"
"Sarpino's Cheese Bonanza Pizza"
"Santa Fe Chicken Pizza"
"Sorrento Delight Pizza"
"Spinach Special Pizza"
"Buffalo Blue Chicken Pizza"
"Pesto Lovers Pizza"
"Cheese Pizza"
"Buffalo Chicken Calzone"
"Chicken Calzone"
"Gyro Calzone"
"Italian Calzone"
"Sausage Calzone"
"Pepperoni Calzone"
"Meatball Calzone"
"Create Your Own Calzone"
"Green Salad"
"Caesar Salad"
"Greek Salad"
"Spinach Salad"
"Signature Salad"
"Chicken Caesar Salad"
"Baked Spaghetti"
"Baked Lasagna"
"Baked Cheese Tortellini"
"Chicken Alfredo"
"Shrimp Alfredo"
"Baked Chicken Parmesan on a Bed of Pasta"
"Ham and Cheese Sandwich"
"Sarpino's Gyro Sandwich"
"Sarpino's Chicken Club Sandwich"
"Sarpino's Turkey Club Sandwich"
"Sarpino's Italian Sandwich"
"Sarpino's Steak Sandwich"
"Create Your Own Sandwich"
"Meatball Sandwich"
"Bag of Chips"
"Hot 'N Spicy Buffalo Chicken Wings"
"BBQ Chicken Wings"
"Chicken Fingers"
"Mozzarella Cheese Sticks"
"Mac N' Cheese Bites"
"Jalapeno Poppers"
"Tiramisu"
"Cheesecake"
"Chocolate Mousse Cake"
"Canned Soda"
"Bottled Soda"
"2 Liter Soda"
"6-Pack Canned Soda"
"Dasani Water"
"Vitamin Water XXX"
"Pizza and Salad Party Tray for 20"
"Pasta Party Tray for 20"
"Pizza and Pasta Party Tray for 20"
"Pizza, Pasta and Salad Party Tray for 20"
"Calzone Wraps and Salad Party Tray for 20"
"Caesar Salad Tray"
"Green Salad Tray"
"Greek Salad Tray"
"Spinach Salad Tray"
"Hot n Spicy Buffalo Wings Tray"
"BBQ Chicken Wings Tray"
"Baked Spaghetti Pasta Tray"
"Baked Lasagna Pasta Tray"
"Baked Meat Ravioli Pasta Tray"
"Baked Cheese Ravioli Pasta Tray"
"Sarpino's Italian Sandwich Tray for 10"
"Sarpino's Turkey Club Tray for 10"
"Sarpino's Chicken Club Tray for 10"
"Mediterranean Veggie Sandwich Tray for 10"
"Ham and Cheese Sandwich Tray for 10"
"Italian Calzone Tray for 10"
"Chicken Alfredo Calzone Tray for 10"
"Ranch Chicken Calzone Tray for 10"
"Pesto Chicken Calzone Tray for 10"
"Marinara Chicken Calzone Tray for 10"
"Sausage Calzone Tray for 10"
"Pepperoni Calzone Tray for 10"
"Ham and Cheese Calzone Tray for 10"
"Ranch Vegetarian Calzone Tray for 10"
"Pesto Vegetarian Calzone Tray for 10"
"Marinara Vegetarian Calzone Tray for 10"
"Tiramisu Tray"
"Cheesecake Tray"
