"name"
"Hong Kong Style Milk Tea(COLD)"
"3. Potstickers"
"6. Shrimp Rolls"
"7. Crab Rangoon"
"Soft Shell Crab and Seafood Fried Rice"
"Shrimp Fried Rice"
"Orange Chicken"
"Mongolian Beef"
"Walnut Shrimp"
"Hong Kong Style Milk Tea(COLD)"
"Ovaltine(COLD)"
"Honey Lemon Tea(COLD)"
"Honey Lime Tea(COLD)"
"Coke"
"Diet Coke"
"Sprite"
"Wong Lo Kat"
"Chrysanthemum Tea"
"Orange Juice"
"M1. Strawberry Milkshake"
"M2. Banana Milkshake"
"M3. Blueberry Milkshake"
"M4. Avocado Milkshake"
"M5. Mango Milkshake"
"M6. Watermelon Milkshake"
"M7. Honey Dew Milkshake"
"M8. Peach Milkshake"
"M9. Pineapple Pear Milkshake"
"M10. Avocado Banana Milkshake"
"Ice Cream"
"Coconut Jelly"
"Osmanthus Jelly"
"Fresh Fruit Platter"
"1. Vegetable Egg Rolls"
"2. Egg Rolls"
"3. Potstickers"
"4. Fried Wontons"
"6. Shrimp Rolls"
"7. Crab Rangoon"
"Chicken Egg Foo Young(3)"
"Beef Egg Foo Young(3)"
"Shrimp Egg Foo Young(3)"
"21. Wonton Soup"
"22. Hot and Sour Soup"
"23. Chicken and Corn Soup"
"24. Mixed Vegetables and Mushroom Soup"
"25. Seaweed and Tofu Soup"
"26. Seafood and Tofu Soup"
"27. West Lake Beef Soup"
"28. Fish Maw and Crab Meat Soup"
"Clam w/ Tofu Soup"
"111. Chiu Chow Style Marinated Duck"
"112. Braised Cuttlefish"
"113. Braised Beef Hind Shank"
"114. Braised Pig Feet"
"115. Braised Pork Intestine"
"116. Braised Pork Stomach"
"117. Braised Duck Wing"
"118. Braised Tofu"
"119. Braised Beef Tongue"
"120. Soy Sauce Chicken"
"121. Roasted Duck"
"122. Hand Shredded Chicken"
"123. Princess Free Range Chicken"
"124. Crispy Roast Pork"
"125.BBQ Pork"
"126. Pork Neck"
"131. On Choy"
"132. Pea Sprout"
"133. Chinese Broccoli"
"134. Mustard Green"
"135. Yu Choy"
"136. Bok Choy"
"137. Lettuce"
"138. Watercress"
"139. AA Choy"
