category,bigram,count
sandwiches,turkey burger,3
sandwiches,a dinner,2
sandwiches,balsamic chicken,2
sandwiches,beef sandwich,2
sandwiches,billy boy,2
sandwiches,boy sandwich,2
sandwiches,breaded steak,2
sandwiches,cajun catfish,2
sandwiches,cajun shrimp,2
sandwiches,can pop,2
sandwiches,cheese ginoritos,2
sandwiches,cheese sandwich,2
sandwiches,chicken alfredo,2
sandwiches,#NAME?,2
seafood,fried rice,91
seafood,fish fillet,34
seafood,noodle soup,24
seafood,bbq pork,21
seafood,soup dinner,20
seafood,garlic sauce,19
seafood,sauce dinner,19
seafood,brown sauce,18
seafood,egg foo,18
seafood,foo young,15
seafood,pan fried,15
seafood,pork chop,15
seafood,shredded chicken,14
seafood,fried noodles,13
seafood,stir fried,13
seafood,black bean,12
seafood,black pepper,12
seafood,chop suey,12
seafood,hong kong,12
seafood,bitter melon,11
seafood,rice dinner,11
seafood,xo sauce,11
seafood,chicken fried,10
seafood,chow mein,10
seafood,corn soup,10
seafood,crab rangoon,10
seafood,dungeness crab,10
seafood,fried shrimp,10
seafood,kong style,10
seafood,pepper sauce,10
seafood,sour pork,10
seafood,salted fish,9
senegalese,lunch special,6
senegalese,yassa chicken,3
senegalese,yassa fish,3
senegalese,dibi chicken,2
senegalese,fish fillet,2
senegalese,house thiebaut,2
senegalese,lamb lunch,2
senegalese,saka saka,2
senegalese,thiou curry,2
senegalese,yassa lamb,2
senegalese,from ivory,1
senegalese,bissap sorrel,1
senegalese,bottled water,1
senegalese,brochette chicken,1
senegalese,caramel cake,1
senegalese,chicken 10,1
senegalese,chicken 5,1
senegalese,chicken lunch,1
senegalese,coconut beverage,1
senegalese,dibi lamb,1
senegalese,fillet lunch,1
senegalese,french fries,1
senegalese,fried plantain,1
senegalese,ga naar,1
senegalese,graine from,1
senegalese,grilled fish,1
senegalese,ivory coast,1
senegalese,jollof rice,1
senegalese,mango beverage,1
senegalese,pcs lunch,1
senegalese,pineapple beverage,1
senegalese,plantain fufu,1
senegalese,sauce graine,1
senegalese,shrimp lunch,1
senegalese,soda pop,1
senegalese,steamed cabbage,1
senegalese,thiebaut ga,1
senegalese,thiebaut jun,1
senegalese,veggie meal,1
senegalese,white rice,1
shaved ice,milk tea,23
shaved ice,noodle soup,11
shaved ice,rice box,9
shaved ice,braised pork,7
shaved ice,black tea,6
shaved ice,egg waffle,5
shaved ice,green tea,5
shaved ice,spicy beef,5
shaved ice,winter melon,5
shaved ice,beef noodle,4
shaved ice,oolong tea,4
shaved ice,tea mousse,4
shaved ice,bowl of,3
shaved ice,green milk,3
shaved ice,ground pork,3
shaved ice,passion fruit,3
shaved ice,peach oolong,3
shaved ice,shredded chicken,3
shaved ice,square q,3
shaved ice,stir fried,3
shaved ice,tea latte,3
shaved ice,tendon noodle,3
shaved ice,aiyu jelly,2
shaved ice,basil fried,2
shaved ice,bbq pork,2
shaved ice,bean curd,2
shaved ice,belly rice,2
shaved ice,black forest,2
shaved ice,braised chicken,2
shaved ice,chicken leg,2
shaved ice,chicken over,2
shaved ice,chili sauce,2
shaved ice,chocolate milk,2
shaved ice,cold noodle,2
shaved ice,crispy bbq,2
shaved ice,crispy spiced,2
shaved ice,fried rice,2
shaved ice,grass jelly,2
shaved ice,homemade potstickers,2
shaved ice,in thick,2
spanish,la plancha,4
spanish,tarta de,4
spanish,de pollo,3
spanish,cazuelita de,2
spanish,de buey,2
spanish,de chocolate,2
spanish,pincho de,2
spanish,tostada con,2
spanish,aceitunas aliÃ±adas,1
spanish,al ajillo,1
spanish,al albariÃ±o,1
spanish,al curry,1
spanish,al pastor,1
spanish,alcachofas marinada,1
spanish,alubias negras,1
spanish,banana foster,1
spanish,berenjena con,1
spanish,calamares a,1
spanish,calamares en,1
spanish,caldero madrileÃ±o,1
spanish,champiÃ±ones rellenos,1
spanish,chocolate heaven,1
spanish,chocolate y,1
spanish,chorizo y,1
spanish,con alioli,1
spanish,con berenjena,1
spanish,con centollo,1
spanish,con chocolate,1
spanish,con helado,1
spanish,con mousse,1
spanish,con pato,1
spanish,con queso,1
spanish,con salsa,1
spanish,con setas,1
spanish,con tocino,1
spanish,cordero al,1
spanish,crema con,1
spanish,crepe rellena,1
spanish,croquetas de,1
spanish,de alubias,1
spanish,de cabra,1
spanish,de calabaza,1
spanish,de hortalisas,1
spanish,de jamon,1
spanish,de mariscos,1
spanish,de pacanas,1
spanish,de pera,1
spanish,de solomillo,1
spanish,del dia,1
sportsbars,artichoke dip,2
sportsbars,a bun,1
sportsbars,all american,1
sportsbars,beef &,1
sportsbars,beef polish,1
sportsbars,beef sandwich,1
sportsbars,beer bottle,1
sportsbars,bottled water,1
sportsbars,buffalo wings,1
sportsbars,cheese dog,1
sportsbars,cheesy beef,1
sportsbars,chicago style,1
sportsbars,chili cheese,1
sportsbars,club soda,1
sportsbars,diet rite,1
sportsbars,dr. pepper,1
sportsbars,garlic bread,1
sportsbars,ginger ale,1
sportsbars,goose island,1
sportsbars,gravy bread,1
sportsbars,hot dog,1
sportsbars,hot giardeniara,1
sportsbars,hot tamale,1
sportsbars,island root,1
sportsbars,italian beef,1
sportsbars,italian cheesy,1
sportsbars,italian poorboy,1
sportsbars,jalapeno &,1
sportsbars,jalapeno peppers,1
sportsbars,meat lovers,1
sportsbars,natural gravy,1
sportsbars,our signature,1
sportsbars,pizza bread,1
sportsbars,root beer,1
sportsbars,signature italian,1
sportsbars,skippers sub,1
sportsbars,spinach &,1
sportsbars,style hot,1
sportsbars,supreme special,1
sportsbars,tamale boat,1
sportsbars,tamale on,1
sportsbars,the skippers,1
sportsbars,the supreme,1
sportsbars,the tuscan,1
sportsbars,turkey &,1
steak,crispy chicken,3
steak,garlic butter,3
steak,cheese ginoritos,2
steak,chicken taco,2
steak,gym shoe,2
steak,mac &,2
steak,or not,1
steak,all american,1
steak,all turf,1
steak,aloe vera,1
steak,amber's fire,1
steak,american cheeseburger,1
steak,amish chicken,1
steak,arugula salad,1
steak,au poivre,1
steak,bÃ©arnaise sauce,1
steak,baby iceberg,1
steak,baby octopus,1
steak,baked potato,1
steak,beef chicago,1
steak,berkshire pork,1
steak,bone-in rib,1
steak,bordelaise sauce,1
steak,bottled water,1
steak,braised short,1
steak,brick amish,1
steak,brussels sprouts,1
steak,butter cheddar,1
steak,butter cheese,1
steak,can soda,1
steak,can surf,1
steak,cfh burger,1
steak,cfh filet,1
steak,chateaubriand for,1
steak,cheddar fries,1
steak,cheese or,1
steak,cheese fries,1
steak,cheesy nuggets,1
steak,chicago polish,1
steak,chicago style,1
steak,chicken tenders,1
steak,chilled oysters,1
streetvendors,bottled drink,1
streetvendors,can soda,1
streetvendors,chicken wings,1
streetvendors,fruit cup,1
streetvendors,mixed fruit,1
streetvendors,oz. bottled,1
streetvendors,oz. can,1
streetvendors,piece chicken,1
sushi,fried rice,36
sushi,noodle soup,16
sushi,white tuna,13
sushi,tuna roll,11
sushi,chow fun,10
sushi,party tray,10
sushi,no coupons,9
sushi,bbq pork,9
sushi,tempura roll,9
sushi,egg foo,8
sushi,foo young,8
sushi,shrimp tempura,8
sushi,avocado roll,7
sushi,cucumber roll,7
sushi,dragon roll,7
sushi,miso soup,7
sushi,combination platter,6
sushi,rolls combination,6
sushi,spicy tuna,6
sushi,super white,6
sushi,avo roll,5
sushi,black pepper,5
sushi,cajun seafood,5
sushi,california roll,5
sushi,chicken plate,5
sushi,chicken teriyaki,5
sushi,chop suey,5
sushi,egg roll,5
sushi,grilled oyster,5
sushi,ice cream,5
sushi,mixed vegetables,5
sushi,seaweed salad,5
sushi,shrimp fried,5
sushi,spider roll,5
sushi,string beans,5
sushi,sweet potato,5
sushi,basket no,4
sushi,bean sauce,4
sushi,beef teriyaki,4
sushi,bento box,4
sushi,crab rangoon,4
sushi,don rice,4
szechuan,stir fried,30
szechuan,house special,26
szechuan,fish fillet,25
szechuan,sour pickle,24
szechuan,fried rice,22
szechuan,bean curd,18
szechuan,beef tenderloin,18
szechuan,sole fish,18
szechuan,shredded pork,17
szechuan,home style,16
szechuan,mixed vegetables,16
szechuan,chow mein,15
szechuan,garlic sauce,15
szechuan,chef's special,14
szechuan,green pepper,13
szechuan,kung pao,13
szechuan,pork intestine,13
szechuan,whole fish,13
szechuan,chili pepper,12
szechuan,chili sauce,11
szechuan,dry chili,11
szechuan,dry pot,11
szechuan,griddle cooked,11
szechuan,in hot,11
szechuan,family dinner,10
szechuan,pepper sauce,10
szechuan,sliced pork,10
szechuan,szechuan style,10
szechuan,bean sauce,9
szechuan,in chili,9
szechuan,pork kidney,9
tacos,include chips,5
tacos,catering chips,2
tacos,antique taco,2
tacos,taco salad,2
tacos,catering 10,1
tacos,catering antique,1
tacos,catering habanero,1
tacos,catering just,1
tacos,catering roasted,1
tacos,agua fresca,1
tacos,bottled drinks,1
tacos,carnita taco,1
tacos,cheesy quesadillas,1
tacos,chicken burrito,1
tacos,chicken taco,1
tacos,chili does,1
tacos,chorizo chili,1
tacos,creamed elote,1
tacos,crispy fish,1
tacos,crunchy taco,1
tacos,dip does,1
tacos,elote does,1
tacos,fish taco,1
tacos,fried chicken,1
tacos,garlic shrimp,1
tacos,grilled steak,1
tacos,guac does,1
tacos,habanero hot,1
tacos,horchata coffee,1
tacos,horchata milkshake,1
tacos,hot sauce,1
tacos,just chips,1
tacos,kids single,1
tacos,poblano taco,1
tacos,pork carnita,1
tacos,queso dip,1
tacos,roasted salsa,1
tacos,salad kale,1
tacos,salsa does,1
tacos,shrimp taco,1
tacos,single taco,1
tacos,special: crunchy,1
taiwanese,milk tea,29
taiwanese,combo set,25
taiwanese,noodle soup,24
taiwanese,fish fillet,22
taiwanese,pork chop,19
taiwanese,bean sauce,12
taiwanese,beef tenderloin,12
taiwanese,black bean,12
taiwanese,fried rice,12
taiwanese,in spicy,12
taiwanese,sauce combo,12
taiwanese,stir fried,12
taiwanese,black tea,11
taiwanese,fatty beef,9
taiwanese,rice box,9
taiwanese,xo sauce,9
taiwanese,black pepper,8
taiwanese,crispy fried,8
taiwanese,deep fried,8
taiwanese,ground pork,8
taiwanese,pepper sauce,8
taiwanese,teriyaki sauce,8
taiwanese,assorted mushrooms,7
taiwanese,braised pork,7
taiwanese,green tea,7
taiwanese,mayonnaise sauce,7
taiwanese,pork neck,7
taiwanese,beef noodle,6
taiwanese,crispy deep,6
taiwanese,curry sauce,6
taiwanese,enoki mushroom,6
taiwanese,fried squid,6
taiwanese,minced pork,6
tapasmallplates,la plancha,4
tapasmallplates,tarta de,4
tapasmallplates,de pollo,3
tapasmallplates,in hot,3
tapasmallplates,cazuelita de,2
tapasmallplates,de buey,2
tapasmallplates,de chocolate,2
tapasmallplates,hot pot,2
tapasmallplates,iced water,2
tapasmallplates,mixed vegetables,2
tapasmallplates,pincho de,2
tapasmallplates,pork feet,2
tapasmallplates,tostada con,2
tapasmallplates,water cake,2
tapasmallplates,aceitunas aliÃ±adas,1
tapasmallplates,al ajillo,1
tapasmallplates,al albariÃ±o,1
tapasmallplates,al curry,1
tapasmallplates,al pastor,1
tapasmallplates,alcachofas marinada,1
tapasmallplates,alubias negras,1
tapasmallplates,banana foster,1
tapasmallplates,bean curd,1
tapasmallplates,bell dumplings,1
tapasmallplates,berenjena con,1
tapasmallplates,brown sugar,1
tapasmallplates,calamares a,1
tapasmallplates,calamares en,1
tapasmallplates,caldero madrileÃ±o,1
tapasmallplates,champiÃ±ones rellenos,1
tapasmallplates,chicken feet,1
tapasmallplates,chicken gizzards,1
tapasmallplates,chicken leg,1
tapasmallplates,chinese sausages,1
tapasmallplates,chocolate heaven,1
tapasmallplates,chocolate y,1
tapasmallplates,chorizo y,1
tapasmallplates,coconut milk,1
tapasmallplates,con alioli,1
tapasmallplates,con berenjena,1
tapasmallplates,con centollo,1
tapasmallplates,con chocolate,1
tapasmallplates,con helado,1
tapasmallplates,con mousse,1
thai,fried rice,22
thai,party tray,10
thai,bbq pork,8
thai,crab rangoon,7
thai,egg foo,7
thai,foo young,7
thai,egg rolls,5
thai,noodle soup,5
thai,pad thai,5
thai,panang curry,5
thai,peanut sauce,5
thai,pla dook,5
thai,chop suey,4
thai,entree party,4
thai,kung po,4
thai,mixed vegetables,4
thai,pad ped,4
thai,pot stickers,4
thai,shrimp fried,4
thai,thai iced,4
thai,vegetable egg,4
thai,brown rice,3
thai,chicken fried,3
thai,chicken party,3
thai,chicken plate,3
thai,egg roll,3
thai,fried tofu,3
thai,garlic sauce,3
thai,general tso's,3
thai,iced coffee,3
thai,iced tea,3
thai,jumbo shrimp,3
thai,kra praow,3
thai,lard nar,3
thai,orange chicken,3
thai,pad kra,3
thai,pad prik,3
thai,seafood combination,3
thai,sesame chicken,3
thai,shrimp egg,3
thai,spring rolls,3
thai,tom yum,3
thai,woon sen,3
thai,bami pad,2
theater,big caesar..........serves,1
theater,billâ€ù thompson,1
theater,black jacks..........serves-2..........$5.95,1
theater,black jacks..........serves-4..........$9.95,1
theater,caesar..........serves 8-10..........$17.95,1
theater,call me,1
theater,da appetizers,1
theater,da hooch,1
theater,dinners include:,1
theater,donâ€™t call,1
theater,double black,1
theater,drink list,1
theater,frankieâ€™s feast,1
theater,hooch alcohol,1
theater,jimâ€ù colosimo,1
theater,little caesar..........serves-3-4.........$11.95,1
theater,little tramp,1
theater,martini list,1
theater,me chicken,1
theater,specialty drink,1
theater,the kingpin,1
theater,tramp shrimp..........serves-2..........$8.95,1
theater,wine list,1
tradamerican,caesar salad,8
tradamerican,chicken breast,8
tradamerican,french toast,8
tradamerican,beef sandwich,6
tradamerican,chicken salad,6
tradamerican,blt sandwich,4
tradamerican,cheese omelet,4
tradamerican,cheese sandwich,4
tradamerican,dinner portion,4
tradamerican,italian beef,4
tradamerican,kid's &,4
tradamerican,pork chop,4
tradamerican,pulled pork,4
tradamerican,scoop of,4
tradamerican,skirt steak,4
tradamerican,stir fry,4
tradamerican,tuna salad,4
tradamerican,broiled chicken,3
tradamerican,buffalo chicken,3
tradamerican,build your,3
tradamerican,cheese burger,3
tradamerican,chef lucianoâ€™s,3
tradamerican,chicken sandwich,3
tradamerican,chocolate chip,3
tradamerican,cinnamon apple,3
tradamerican,corned beef,3
tradamerican,cottage cheese,3
tradamerican,dinner salad,3
tradamerican,greek salad,3
tradamerican,grilled cheese,3
tradamerican,grilled chicken,3
tradamerican,hot dog,3
tradamerican,ice cream,3
tradamerican,italian salad,3
tradamerican,meat lovers,3
tradamerican,new york,3
tradamerican,onion rings,3
tradamerican,red velvet,3
tradamerican,root beer,3
tradamerican,salad sandwich,3
tradamerican,steak sandwich,3
tradamerican,tacos tacos,3
tradamerican,turkey sandwich,3
tradamerican,veggie burger,3
turkish,grilled chicken,3
turkish,kebab platter,3
turkish,shawarma kebab,2
turkish,cheese salad,2
turkish,chicken kebab,2
turkish,doner shawarma,2
turkish,grilled beef,2
turkish,turkish meatball,2
turkish,feraye platter,1
turkish,bar steak,1
turkish,base salad,1
turkish,beef kebab,1
turkish,beef steak,1
turkish,chicken salad,1
turkish,eggplant salad,1
turkish,falafel platter,1
turkish,falafel wrap,1
turkish,feta cheese,1
turkish,french fries,1
turkish,galata base,1
turkish,goat cheese,1
turkish,grilled turkish,1
turkish,homemade hummus,1
turkish,la turca,1
turkish,lamb doner,1
turkish,lentil soup,1
turkish,manti feraye,1
turkish,meatball platter,1
turkish,meatball wrap,1
turkish,meze platter,1
turkish,mixed meze,1
turkish,pan-seared salmon,1
turkish,salmon platter,1
turkish,salmon salad,1
turkish,steak platter,1
turkish,steak salad,1
turkish,turca lentil,1
turkish,wings 1,1
vegetarian,cesar salad,1
vegetarian,chardonnay salmon,1
vegetarian,cilantro rice,1
vegetarian,coconut shrimp,1
vegetarian,jerk cesar,1
vegetarian,pineapple cilantro,1
vegetarian,red snapper,1
vegetarian,snapper escovitch,1
vegetarian,the cuban,1
vietnamese,banh mi,11
vietnamese,grilled lemongrass,8
vietnamese,ca phe,7
vietnamese,egg roll,5
vietnamese,lemongrass pork,5
vietnamese,pork chop,5
vietnamese,beef noodle,4
vietnamese,fried rice,4
vietnamese,noodle soup,4
vietnamese,pho beef,4
vietnamese,pork banh,4
vietnamese,a stick,3
vietnamese,bean jelly,3
vietnamese,lemongrass chicken,3
vietnamese,pad thai,3
vietnamese,panang curry,3
vietnamese,phe sua,3
vietnamese,roll bowl,3
vietnamese,shrimp cake,3
vietnamese,spring roll,3
vietnamese,sunny egg,3
vietnamese,adventurer's choice,2
vietnamese,apple juice,2
vietnamese,apple salad,2
vietnamese,baby ribs,2
vietnamese,banana smoothie,2
vietnamese,bbq pork,2
vietnamese,beef short,2
vietnamese,breaded chicken,2
vietnamese,breaded pork,2
vietnamese,carrot juice,2
vietnamese,chocolate chip,2
vietnamese,choice of,2
vietnamese,crab rangoon,2
vietnamese,for the,2
vietnamese,fresh lemon,2
vietnamese,fried tofu,2
vietnamese,garlic chicken,2
vietnamese,green tea,2
vietnamese,iced tea,2
vietnamese,in the,2
vietnamese,julienne pork,2
vietnamese,lemon drink,2
vietnamese,mango in,2
whiskeybars,pulled pork,2
whiskeybars,slider trio,2
whiskeybars,bbq mini-quesadillas,1
whiskeybars,bbq nachos,1
whiskeybars,bbq ribs,1
whiskeybars,bbq sampler,1
whiskeybars,blackened shrimp,1
whiskeybars,brisket mac-n-cheese,1
whiskeybars,chicken $3\ngrilled,1
whiskeybars,garden salad,1
whiskeybars,greek salad,1
whiskeybars,grilled chicken,1
whiskeybars,loaded fries,1
whiskeybars,mac &,1
whiskeybars,mini-quesadillas 6pcs,1
whiskeybars,salmon $5,1
whiskeybars,shrimp $6\ngrilled,1
whiskeybars,smoked brisket,1
whiskeybars,taco special,1
