name
Mini-Chimichangas
Guacamole
Vegan Guacamole
Enchiladas
Chimichanga
Tacos a la Cantina
Quesadillas
Burrito
Taco
Side of Pico de Gallo with Chips
Jarritos
Iced Tea
Lemonade
Soft Drink
Orange Juice
Cranberry Juice
Pineapple Juice
Coffee
Hot Tea
Ceviche Cantina
Coctel de Camarones
Mini Quesadillas
Queso Fundido
Mini-Chimichangas
Guacamole
Mayan Tamales
Sopes
Queso Panela
Fried Shrimp
Grilled Shrimp
Vegan Cheese Mini-Quesadillas
Vegan Cheese and Chorizo Mini-Quesadillas
Vegan Cheese and Ground Beef Mini-Quesadillas
Vegan Grilled Veggie Mini-Quesadillas
Vegan Grilled Veggie Mini-Chimichangas
Vegan Chorizo Mini-Chimichangas
Vegan Ground Beef Mini-Chimichangas
Vegan Guacamole
Vegan Pico de Gallo
Chicken Soup
Shrimp Soup
Tilapia Soup
Garden Salad
Spinach Salad
Caesar Salad
Chipotle Chicken Salad
Taco Salad
Vegan Garden Salad
Vegan Spinach Salad
Vegan Taco Salad
Enchiladas
Mayan Tamales
2 Chile Rellenos
Soup - Caldo de Pollo
Chimichanga
Flautas
Stuffed Quesadilla
Sopes
Torta
Alambres
Tacos a la Cantina
Quesadillas
Burrito
Chicken Fajita
Pork Fajita
Steak Fajita
Shrimp Fajita
Steak and Shrimp Fajita
Chicken and Shrimp Fajita
Tilapia and Shrimp Fajita
Vegetarian Fajita
Cheese Nachos
Chicken Nachos
Steak Nachos
Pork Nachos
Ground Beef Nachos
Grilled Veggies Nachos
Shrimp Nachos
Zamora
Bistec o Pollo a la Tampiquena
Bistec a la Mexicana
Lomo a la Cantina (Lomo Saltado)
Lomo en Salsa de Arbol
Grilled Arrachera
Pollo En Salsa Verde
Puerco en Salsa Verde
Pollo Michoacano (Pollo con Mole)
Pollo en Salsa Chipotle
Pechuga Rellena
Camarones al Mojo de Ajo
Tinga de Camarones
Tilapia a la Diabla
Tilapia al Mojo de Ajo
Filete de Pescado
Fried Shrimp
Camarones a la Diabla
Tilapia al Mojo de Ajo con Diabla
Camarones al Mojo de Ajo Con Diabla
Parrillada Mixta
Flautas y Enchiladas
El Gordo
Vegan Cheese Quesadilla
Vegan Grilled Veggie Quesadilla
Vegan Ground Beef Quesadilla
Vegan Chorizo Quesadilla
Vegan Poblano Quesadilla
Vegan Grilled Veggie Burrito
Vegan Bean and Cheese Burrito
Vegan Chorizo Burrito
Vegan Ground Beef Burrito
3 Vegan Chorizo Tacos
3 Vegan Grilled Veggie Tacos
3 Vegan Ground Beef Tacos
Vegan Chorizo Chimichanga
Vegan Grilled Veggie Chimichanga
Vegan Ground Beef Chimichanga
Vegan Chorizo Tortas
Vegan Grilled Veggie Tortas
Vegan Ground Beef Tortas
Vegan Cheese Enchilada
Vegan Chorizo Enchilada
Vegan Grilled Veggie Enchilada
Vegan Ground Beef Enchilada
Vegan Cheese Nachos
Vegan Chorizo Nachos
Vegan Grilled Veggie Nachos
Vegan Ground Beef Nachos
Vegan Chiles Rellenos
Vegan Grilled Veggie Fajitas
Taco
Enchilada
Tamales
Side of Rice
Side of Beans
Fries
Side of Cheese
Side of Mole Sauce
Side of Sour Cream
Side of Guacamole
Side of Pico de Gallo with Chips
Chicken Soup
Cactus Salad
Vegan Cactus Salad
Vegan Pico de Gallo
Vegan Guacamole
Vegan Beans
Vegan Rice
Sopapillas
Chimichanga de Platano
Helado Frito (Fried Ice Cream)
Flan
Flan with Rompope
