name
Fiesta Green Julienne Salad
Athenian Salad
Weight Watcher Salad
Tuna Plate
Fruit Plate
Stuffed Avocado Tuna
Turkey Cold Plate
Polish Sausage Cold Plate
Triple Plate
Homemade Soup of the Day
Chili Soup
Hot Beef Sandwich
Hot Pork Sandwich
Hot Turkey Sandwich
Hot Burger Patty Sandwich
Fish Sandwich
34th Street Special Sandwich
35th Street Special Sandwich
Philly Beef Sandwich
Chicken Sandwich
Monte Cristo Sandwich
Ham of the Bone Sendwich
Italian Beef Sandwich
Kosher Corned Beef Sandwich
Sliced Turkey Breast Sandwich
"Bacon, Lettuce and Tomato Sandwich"
Grilled Cheese Sandwich
Grilled Ham and Cheese Sandwich
Grilled Bacon and Cheese Sandwich
Tuna Salad Sandwich
Egg Salad Sandwich
Turkey Salad Sandwich
Roast Beef Club
Chicken Breast Club
Tuna Club
Bacon Avocado Club
BLT Club
Turkey and Bacon Club
Ham and Cheese Club
Hangover Burger
Olive Burger
Chilli Cheese Burger
Hamburger
Cheeseburger
Mushroom Burger
Bacon Cheeseburger
Double Cheeseburger
Grilled Salmon
Grilled Tilapia
Crab Cakes (2 Pcs)
Shrimp Stir Fry
Pork Chops (2 Pcs)
Country Fried Steak (2 Pcs)
Meat Loaf
Chicken Stir Fry
Fried Chicken (Half)
Spaghetti with Meat Sauce and Parmesan Cheese
Chicken Parmesan
Meat Balls with and Spaghetti
Italian Sausage with Spaghetti
Veal Pormesan with Spaghetti
Patty Melt
Beef Melt
Tuna Melt
Turkey Melt
Chicken Melt
French Fries
Mashed Potatoes
Vegetables
Cottage Cheese
Small Tossed Salad
Bowl of Soup
Sour Cream
Onion Rings
Coffee
Hot Tea
Hot Chocolate
Fresh Brewed Iced Tea
Soft Drink
Milk
Chocolate Milk
Orange Juice
Grapefruit Juice
Tomato Juice
Apple Juice
Milk Shakes
