name
Small Steamed Buns
Pork & Chive Dumpling (8)
Pork & Celery Dumpling (8)
Cucumber Salad in House Special Sauce
Gai Lan (Hoisin Sauce)
Yu Choy (Hoisin Sauce)
Shredded Potato in House Special Sauce
Aromatic Mixed Platter
"Beef, Pig Ears. Beef Tendon, Beef Stomach"
Mala Beef Tendon
Marinated Beef Stomach
Marinated Beef Shank
Mala Pig Ear
Pork Ribs Noodle Soup
Pork Belly Noodle Soup
Beef Brisket Noodle Soup
Beef Stomach Noodle Soup
Beef Tripe Noodle Soup
Lamb (with Bone) Noodle Soup
Chicken Noodle Soup
Shrimp Noodle Soup
Vegetable Noodle Soup
Slurp Slurp Big Bowl Noodle Soup
"Beef Spare Ribs, Sliced Beef Shank, Beef Stomach, Beef Brisket"
Beef Spare Ribs Noodle Soup
House Special Noodle Soup
"Beef Brisket, Beef Stomach, Sliced Beef Shank"
Oxtail Noodle Soup
Sliced Beef Shank Noodle Soup
Noodle with Pork in Soy Bean Sauce (No Soup)
Beef Brisket Chow Noodle
Beef Stomach Chow Noodle
Shrimp Chow Noodle
Noodle with Pork in Soy Bean Sauce (No Soup)
Combination Chow Noodle
"Pork, Beef, Shrimp"
Sliced Beef Shank Chow Noodle
Vegetables Chow Noodle
Pork Belly Chow Noodle
Extra Noodles
Add Pork Ribs (2 pcs)
Add Szechwan Spicy Broth
Add Vegetables
Add Sliced Beef Shank
Add Clear Broth
Add Marinated Egg
Add Fried Egg
Add Beef Brisket
Add Chicken
Add Beef Spare Ribs
Add Lamb (with Bone)
Add Shrimp
Pop
"Coke, Diet Coke, Sprite"
Herbal Tea
Orange Juice
Hawthorn Juice
Iced Black Tea
Iced Green Tea
