name
Gyoza
Miso Soup
Tonkatsu Ramen
Sake
Spider Roll
Spicy Tuna Roll
Shrimp Tempura Roll
Salmon Avocado Roll
Volcano Roll
Sweet Potato Roll
Japanese Soda
Yellowtail Jalapeno
Sashimi Appetizer
Sushi Appetizer
Tuna Carpaccio
Honey Salmon
Snow White
Chicken with Veggie Tempura
Prawn with Veggie Tempura
Soft Shell Crab Tempura
Fried Calamari
Gyoza
Rock Shrimp Tempura
Snow Shrimp Tempura
Vegetable Tempura
Shumai
Edamame
Salmon Mango Salad
Tuna Apple Salad
Kani Salad
Seaweed Salad
House Salad
Miso Soup
Seafood Ramen
Tonkatsu Ramen
Katsu Ramen
Chicken Ramen
Udon Noodle Soup
Shrimp Tempura Udon Soup
Spicy Udon
Yaki Udon
Yaki Soba
King Crab
Botan Ebi
Hotate
Smoked Salmon
Maguro
Ikura
Tai
Tamago
Hokkigai
Ika
Sake
Ebi
Tobiko
Masago
Inari
Shiro Maguro
Kani
Tako
Saba
Unagi
Suzuki
Hamachi
Spider Roll
Spicy Tuna Roll
Shrimp Tempura Roll
Spicy Scallop Roll
Philadelphia Roll
Spicy Yellowtail Roll
California Roll
Tuna Roll
Yellowtail Scallion Roll
Salmon Avocado Roll
Tuna Avocado Roll
Spicy Crab Cucumber Roll
Spicy White Tuna Roll
Eel Avocado Roll
Eel Cucumber Roll
Alasaka Roll
Salmon Skin Roll
Spicy Salmon Roll
Boston Roll
Salmon Cucumber Roll
Tuna Cucumber Roll
Salmon Roll
American Eagle Roll
Hawaiian Roll
Anaconda Roll
Tiger Roll
Halloween Roll
Cherry Blossom Roll
Fuji Roll
Grayslake Roll
Sweet Sixteen Roll
Black Dragon Roll
Kamikaze Roll
Sexy Mama Roll
Fallen Angel Roll
Sandwich Roll
Yakuza Roll
Volcano Roll
IIT Roll
UIC Roll
Dragon Roll
Rainbow Roll
Mexican Roll
Dynamite Roll
Paradise Roll
Vegetable Roll
Sweet Potato Roll
Asparagus Roll
Avocado and Cucumber Roll
Oshinko Roll
Kampyo Roll
Avocado Roll
Cucumber Roll
Sushi and Sashimi Combo
Sashimi Deluxe
Sake
Unagi
Tekka Don
Chirashi
Sushi Deluxe
Salmon Lover Boat
Sashimi Regular
Salmon and Tuna Fans
Sushi Regular
Spicy Roll Combo
Sushi Roll Combo
Chicken Teriyaki
Salmon Teriyaki
Beef Teriyaki
Shrimp and Vegetable Tempura
Chicken and Vegetable Tempura
Hotate Skewer
Ebi Skewer
Yakitori Skewer
White Rice
Extra Sauce
