"name"
"Brussels Waffle"
"Liege Waffle"
"Waffle Flight"
"Red Velvet Waffle"
"Red Velvet Pancakes"
"GreenTea Waffle"
"Chocolate Waffle"
"Mexican Chocolate Waffle"
"Heart Healthy"
"Pancakes"
"French Toast"
"Cheddar and Short Rib"
"Waffle Benedict"
"Albondigas"
"Chicken and Bacon"
"Ham and Cheese"
"Pulled Pork Hash"
"Sweet Turkey Crepes"
