name
Jarritos
Authentic Horchata
Bottled Water
Can of Soda
Fountain Soda (Pick Up Only)
Burrito Salad Bowl
Premium Fire Grilled Steak Taco
Tequila-Lime Marinated Grilled Chicken Breast Taco
Tortilla Encrusted Tilapia Taco
Fire Roasted Vegetable Taco
The Mother Clucker Burrito
Stelote Burrito
Steak Fajita Burrito
Chicken Fajita Burrito
A Fish Called William Burrito
Premium Fire Grilled Steak Burrito
Tequila-Lime Marinated Chicken Burrito
Tortilla Encrusted Tilapia Burrito
Fire Roasted Vegetable Burrito
Tequila Lime Marinated Grilled Chicken Breast Quesadilla
Premium Fire Grilled Steak Quesadilla
Fire Roasted Vegetable Quesadilla
Toritlla Encrusted Tilapia Quesadilla
Cheese Quesadilla
Small Elote
Large Elote
Chips and Guacamole
Chips and Salsa
Chicken Tortilla Soup
Tossed Salad
Small Side of Mexican Rice
Large Side of Mexican Rice
Small Side of Homemade Black Beans
Large Side of Homemade Black Beans
Chips (No Salsa or Guacamole)
Large Cup of Salsa
Guacamole
Small Side of Guacamole
Small Side of Avocado
Small Side of Sour Cream
Small Side of Mexican Cheese
Key Lime Pie
Chocolate Chip Brownie
Chocolate Quesadilla
Chocolate Chip Cookie
Chocolate Chip Walnut Cookie
Oatmeal Cookie
Sugar Cookie with Buttercream Frosting
