name
14. Beef Soup Noodle
1. Egg Rolls(2)
2. Clear Noodle Salad
3. Sliced Beef and Maw with Red Chili Sauce
4.Braised Beef with Soy Sauce
5.Sliced Beef Tendon with Red Chili Sauce
6. Sliced Pork Ears with Red Chili Sauce
7. Cabbage and Bean Curd Salad
8. Sliced Pork Leg with Garlic Flavor
9. Sliced Pork Belly with Garlic Flavor
"10. Carrots,Cucumbers,peanuts, Bean Curd Salad"
"16. Carrots, Cucumbers, Peanuts and Bean Curd with Red Chili Sauce"
18. Shredded Pork Heart Salad
11. Baby Oyster Soup ( Large)
12. West Lake Beef Soup(Large)
13. Dough Drop and Vegetable Soup(Large)
14. Beef Soup Noodle
16. Beef Sirloin Soup Noodle
17. Seafood Soup Noodle
18. Vegetable Soup Noodle
19. 4 Lamb Skewers
20. Stir Fried Noodles with Beef
21. Stir Fried Noodles with Chicken
22. Stir Fried Noodles with Pork
23. Stir Fried Noodles with Shrimp
24. Stir Fried Noodles with Vegetables
25. Noodle with Soy Bean Paste
26. Noodle with Tomato and Egg Sauce
27. Noodle with Pepper and Pork Sauce
28. Korean Noodle in Cold Spicy Soup
29. Scallion Pancake
30. Pan Fried Crispy Pancake
31. Pan Fried Smoked Pork Pancake
32. Pan Fried Pork Pie
33. Steamed Lamb Dumplings
34. Steamed Soup Dumplings
35. Boiled Shrimp and Chives Pancake
36. Boiled Cabbage and Pork Dumplings
37. Boiled Sour Cabbage and Pork Dumplings
38. Beef and Kimchi Fried Rice
39. Kimchi Fried Rice
41. Chicken Fried Rice
42. Beef Fried Rice
43. Shrimp Fried Rice
44. Vegetable Fried Rice
48. Beef Maw and Pork Blood
49. Stewed Vegetable with Pork
50. Stewed Chicken(w bones) with Mushroom
51. Stewed Sour Cabbage with Pork Belly
52. Instant Spicy Steam Pot
53. Stewed Sour Cabbage with Blood Curd
54. Stewed Spicy Whole Fish ( fish have bones)
55. Stewed Lamb with Bones
56. Stir Fried Beef with Cumin Flavor
57. Streaky Beef with Sour Pickled Cabbage
58. Braised Beef Sirloin with Soy Sauce
59. Boiled Beef with Red Chili Sauce
60. Braised Beef Sirloin with Soy Sauce
61. Braised Lamb
62. Cumin Flavor Lamb with Bones
63. Stir Fried Cumin Flavor Lamb
64.Braised Beef Tendon
65.Stir Fried Beef with pepper
66. Stir Fried Beef with Broccoli
66. Stir Fried Beef with Broccoli
67. Sesame Beef
66. Stir Fried Beef with Broccoli
67. Mongolian Beef
68.Sesame Beef
69.Orange Beef
70.Stir Fried Lamb with Onion
71. Braised Chicken with Potato and Pepper
72. Deep Fried Diced Chicken with Red Chili
73. Kung Pao Chicken
74. Stewed Chicken with Taro
75. Chicken with Ginger and Rice Wine in Casserole
76. General Tso’s Chicken
77. Sesame Chicken
78.Orange Chicken
79. Boiled Fish Fillet with Red Chili Sauce
80. Stir Fried Fish Fillet with Sour Pickled Cabbage
81. Deep Fried Fish Fillet with Sweet Sour Sauce
82. Stir Fried Fish Fillet with Tofu
83. Stir Fried Shrimp With Vegetables
84. Kung Pao Shrimp
85.Stir Fried Shrimp with Tofu
86. Deep Fried Japanese With Seafood
Deep Fried Japanese Tofu with Seafood
89. Deep Fried Pork with Sweet Sour Sauce
90. Shredded Pork with Sweet Bean Sauce
91. Stir Fried Pork Belly
"93. Stir Fried Pork Intestine, Kidney and pork Tripe"
94. Stir Fried Kidney with Hot Chili Sauce
95. Stir Fried Intestines
96. Deep Fried Intestines
97. Stir Fried Sour Cabbage with Pork
98. Deep Fried Pork Chops with Salt Pepper
136. Stir Fried Dry Bean Curd with Pork
137. Stewed Meat Ball
138. Deep Fried Pork Chop with Garlic
139. Deep Fried Pork Chop with Pepper Salt
140. Stir Fried Pork Chop with Sweat Sour Sauce
141. Stir Fried Gizzards and Pork Tripe
142. Stir Fried Kidney and Squid
143. Deep Fried Cumin Flavor Pork Chops
144. Stir Fried Bean Curd with Pepper
145. Braised Pork Hock in Brown Sauce
Stir Fried Pork Chops with Sweet Sour Sauce
99. Sauteed String Beans
100. Yu Xiang Style Eggplants
101. Stir Fried Eggplant with Pork and Shrimp
102. Stir Fried Eggplant and Minced Pork
"103. Stir Fried Eggplant, Potato and Pepper"
104. Sauteed Sliced Potato
105. Stir Fried Cumin Flavor Sliced Potato
106. Deep Fried Eggplant
107. Sliced Potato with Chili Sour Sauce
108. Sliced Potato with Green Pepper
156. Stir Fried Snow Peas with Preserved Meat
"157. Stir Fried, Garlic Baby Pok Choy"
158. Stir Fried Garlic Spanish
159. Crispy Tofu
160. Yu Xiang Style Tofu
161. Deep Fried Salty Tofu
162. Bean Curd with Gravy
163. Stir Fried Celery with Cashew Nuts
164. Mapo Tofu
165. Salt and Pepper Japanese Tofu
Crispy Tofu with Sweet Sour Sauce
Stir Fried Indian Lettuce
Stir Fried Indian Lettuce with Garlic Sauces
Stir Fried Pok Choy
Stir Fried Bok Choy with Garlic Sauce
Stir Fried Spinach
Stir Fried Spinach with Garlic Sauce
Crispy Tofu
Yu Xiang Style Tofu
Mapo Tofu
General T'so Tofu
Japanese Tofu with Salt and Pepper
50. Stir Fried Shrimp with Cashew
51. Stir Fried Shrimp with Vegetable
52. Kung Pao Shrimp
53. Cumin Flavor Lamb
54. Stir Fried Lamb with onion
55. Stir Fried Beef with Broccoli
56. Stir Fried Beef with Cashew
57. Mongolian Beef
58. Shredded Pork with Garlic Sauce
Orange Chicken
General T'so Chicken
General T'so Chicken
Sesame Chicken
Chicken with Broccoli
Kung Pao Chicken
Mapo Tofu
Stir Fried Shrimp with Cashew
Stir Fried Shrimp with Vegetables
Kung Pao Shrimp
Mongolian Beef
