name
14 Boiled Seafood Dumplings
14 Boiled Celery Dumplings
Boiled Lamb with Cilantro Dumplings
14 Boiled Seafood Dumplings
14 Boiled Celery Dumplings
6 Beef Potstickers
8 Vegetable Potstickers
1 Pancake Garlic Chives/Leeks
Green Onion Pancake
Special Pancake
Smoked Pork Pancakes
4 Lamb Skewers
1 Northern City Bun
8 Northern Style Steamed Dumplings
6 Hot and Spicy Rolled Pancakes with Pork
8 Fried Jumbo Shrimp
2 Vegetable Rolls
2 Egg Rolls
6 Crab Rangoon
Boiled Lamb with Cilantro Dumplings
Sesame Pot sticker w/pork
Griddle cake roll w. Egg
Northern Style Clear Noodle
Jelly Fish with Cucumber and Vinegar Salad
Stewed Pork with Bones
Braised Slice Beef Sinew
Braised Slice Pork Leg
Sliced Beef Tendons and Pork with Hot and Spicy Sauce
Fresh Chili with Cucumber and Cilantro Salad
House Special Made Squid Salad
Sliced Pork Belly with Garlic
Shredded Pork Ear with Red Chili Sauce
Seaweed Salad
Korean Kimchee
Preserved Egg with Tofu
Tofu with Green Onion Salad
Celery with Peanut Salad
Pork Stomach Strips with Hot and Spicy Sauce
Shredded Chinese Cabbage Salad
Pork Skin Jelly
Smoked Chicken
Northern City Lamb Soup
West Lake Beef Soup
Seafood Tofu Soup
Egg Drop Soup
Egg Drop Soup with Tomato
Home Made Flour Soup with Pork
Seafood Hot and Sour Soup
Hot and Sour Soup
Soup with Shrimp and Fresh Seaweed
Wonton Soup
Special Fried Rice
Fried Rice with Chicken and Salty Fish
Lamb Curry Fried Rice
Fried Rice
Fried Rice with Sausage and Bok Choy
Korean Kimchee Fried Rice
Fried Rice with Green Onion and Soy Sauce
Ham Fried Rice
Fried Rice with Crabmeat and Bok Choy
BBQ Pork Fried Rice
Seafood Stir-fried Noodle
Stir-fried Noodle
Shanghai Style Stir-fried Noodle
Noodle with Grown Bean and Pork
Noodle with Egg and Lily Flower in Brown Sauce
Korean Cold Noodle
Noodle with Ground Pork in Spicy Sauce
Spicy Beef Belly Noodle Soup
Beef Noodle Soup
Beef Noodle Soup with Onion and Cilantro
Noodle Soup with Pickled Cabbage and Pork
Chicken Noodle Soup
Stir-fried Rice Cake with Pickled Cabbage and Pork
Stir Fry Noodles
Northern City Fried Rice
Shrimp Fried Rice
House Stir-fried Noodle
Vegetable Stir-fried Noodle
Scallion Sea Cucumber
Sea Cucumber with Pork Stomach
Northern City Sweet and Sour Whole Fish
Crispy Whole Fish with Sweet and Sour Sauce
Steamed Fish with Diced Hot Red Peppers
Whole Fish with Black Bean Sauce
Boiled Whole Fish with Spicy Sauce
Fresh Fish with Pepper Sauce
Yellow Croaker with Szechuan Sauce
Scallion Slice Winkle
Walnut Shrimp
Steamed Red Snapper
Spicy Small Yellow Croaker
Spicy Small Frostfish
Boiled Fish Fillet with Spicy Sauce
Sweet and Sour Fish Fillet
Fish Fillet with Double Mushroom
Fish Fillet with Pickled Mustard Green
Fish Fillet with Diced Hot Red Peppers
Small Yellow Croaker with Houser Special Sauce
Fish Fillet with String Beans
Braised Belt Fish with Brown Sauce
Seafood Combo
Northern Jumbo Shrimp with Tomato Sauce
Salt and Pepper Shrimp
Salt and Pepper Shrimp
Shrimp with Cashew Nuts
Shrimp with Mixed Vegetable
Sweet and Sour Shrimp
Shrimp with Garlic Sauce
Kung Pao Shrimp
Shrimp with Broccoli
Shrimp and Lobster Sauce
Sea Cucumber with Special Sauce
Sauteed Lamb with Cumin Flavor with Bone
Sauteed Lamb with Cumin Flavor
Stir-fried Beef with Garlic
Stewed Lamb with Fungus
Scallion Lamb
Stir-fried Lamb with Cilantro and Chili
Mongolian Lamb
Stir-fried Beef Stomach with Cilantro
Boiled Beef in Hot and Spicy Sauce
