name
Edamame
Wood Ear Salad
Wasabi String Beans
Sriracha Broccoli with Bacon Bits
Pork Bone Broth
Chicken and Turkey Bone Broth
Warm Tsukemen (Dipping Noodle)
Turkey Chazuke
Kuro Buta Sausage Chazuke
Duck Chazuke
1 Topping
2 Toppings
3 Toppings
4 Toppings
Spicy Cat Rice
Minced Pork and Clam Rice Bowl
Da Bomb Rice Bowl
Meat Lover Rice Bowl
Veggie Rice Bowl
3 Oden
Turkey Yakisoba
Kuro Buta Sausage Yakisoba
Kuro Buta Yakisoba (Pork)
Kamo Yakisoba (Duck Breast)
Spicy Crab Yakisoba
Ajitsuke Tamago
Pork Skins
Oshinko Moriawase
Toasted Garlic
Side of White Rice
Kuro Buto Loin
Kuro Buta Belly
Kamo
Beef Tongue
Table Hot Sauce
Japanese Cider
Ramune
Sasa Dango
Tiramisu
Coppa 3 Chocolates
