name
Horchata (Rice Water)
Nachos
Guacamole
3 Enchilada Dinner
Steak Taco
Chicken Taco
Tacos Dinner
Steak Burrito
Burrito Dinner
Chips and Salsa
Horchata (Rice Water)
Limonada (Lemonade)
Cafe (Coffee)
Leche (Milk)
Jugo de Naranja (Orange Juice)
Mexican Soda
Can Pop
Mexican Coca Cola
Milk Shake
Huevos con Chorizo
Chilaquiles
Huevos con Tocino
Machacado con Huevo
Huevos con Jamon
Chuleta de Cerdo con Huevos
Bistec con Huevos
Huevos a la Mexicana
Huevos Rancheros
Burrito con Chorizo
Burrito Bowl
Nachos
Guacamole
3 Quesadillas
Queso Fundido
Taco Salad
Orden de Aguacate
Large Beef Soup
Large Chicken Soup
Large Shrimp Soup
Menudo Soup
Sope
Sope Dinner
Fajita
Bistec Ranchero
Carne Asada
Bistec a la Mexicana
Bistec con Rajas y Queso
Milanesa de Res
Pechuaga de Pollo a la Parrilla
Chuleta de Puerco con Salsa de Ranchera
Cecina a la Mexicana
Lengua en Salsa
Pollo en Mole
3 Flautas
Chiles Rellenos
Lomo en Chile de Arbol
Bistec Encebollado
Carne a la Tampiquena
Chicken Enchilada
Spiced Pork Enchilada
Ground Beef Enchilada
Skirt Steak Enchilada
Cheese Enchilada
3 Enchilada Dinner
1 Quesadilla
3 Quesadilla Dinner
Cecina Taco
Steak Taco
Chicken Taco
Ground Beef Taco
Mexican Sausage Taco
Stuffed Pepper Taco
Spiced Pork Taco
Avocado Taco
Tongue Taco
Fish Taco
Carnitas Taco
Tacos Dinner
Steak Burrito
Spiced Pork Burrito
Mexican Sausage Burrito
Ground Beef Burrito
Vegetarian Burrito
Chicken Burrito
Tongue Beef Burrito
Fish Burrito
Burrito Dinner
Skirt Steak Tostada
Mexican Sausage Tostada
Chicken Tostada
Ground Beef Tostada
Spiced Beef Tostada
Avocado Tostada
Fish Tostada
Tostada Dinner
Chicken Torta
Spiced Pork Torta
Ground Beef Torta
Mexican Sausage Torta
Skirt Steak Torta
Avocado Torta
Breaded Steak Torta
Stuffed Pepper Torta
Ham Torta
Fish Torta
Torta Dinner
Steak Burrito Suizo
Spiced Pork Burrito Suizo
Mexican Sausage Burrito Suizo
Ground Beef Burrito Suizo
Vegetarian Burrito Suizo
Chicken Burrito Suizo
Tongue Beef Burrito Suizo
Burrito Suizo Dinner
Tres Amigos
Combinacion Vegetariana
Combinacion Grande
Camarones al Mojo de Ajo a la Plancha
Camarones Rancheros
Camarones a la Diabla
Camarones Empanizados
Huachinango al Mojo de Ajo
Filete de Pescado Frito
Filete de Pescado al Mojo de Ajo
Coctel de Camaron
Fajitas de Camaron
Salmon al Gusto
Chips and Salsa
Carrots and Hot Peppers
Pico de Gallo and Chips
Guacamole and Chips
Side of French Fries
Side of Rice
Side of Beans
Side of Sour Cream
Side of Jalapenos
Avacado
Homemade Flan
Cheese Cake
Apple Pie
